"RowID","OrderID","OrderDate","ShipDate","Year","Month","YearMonth","Region","Province","CustomerSegment","Category","SubCategory","ProductName","Sales","Profit","Quantity","Discount","UnitPrice","ShippingCost","ProfitMargin"
"6535","46499","2009-06-07","2009-06-09","2009","6","2009-06","West","British Columbia","Home Office","Office Supplies","Appliances","Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac","89.96","-115.21","22","0.07","4.06","6.89","-1.2807"
"6536","46499","2009-06-07","2009-06-08","2009","6","2009-06","West","British Columbia","Home Office","Office Supplies","Rubber Bands","Bagged Rubber Bands","12.95","-6.78","10","0.1","1.26","0.7","-0.5236"
"6561","46631","2012-03-11","2012-03-13","2012","3","2012-03","West","British Columbia","Corporate","Office Supplies","Paper","Xerox 1973","930.84","-122.12","39","0.05","22.84","16.92","-0.1312"
"6563","46662","2011-12-29","2011-12-31","2011","12","2011-12","West","British Columbia","Home Office","Office Supplies","Paper","Xerox 21","57.22","-27.72","8","0.07","6.48","6.6","-0.4844"
"6564","46662","2011-12-29","2011-12-31","2011","12","2011-12","West","British Columbia","Home Office","Office Supplies","Pens & Art Supplies","*Staples* Highlighting Markers","162","45.84","33","0.01","4.84","0.71","0.283"
"6565","46662","2011-12-29","2011-12-31","2011","12","2011-12","West","British Columbia","Home Office","Technology","Telephones and Communication","Accessory34","3410.16","1137.91","48","0.1","85.99","0.99","0.3337"
"6566","46691","2012-06-24","2012-06-26","2012","6","2012-06","West","British Columbia","Small Business","Furniture","Office Furnishings","Electrix Incandescent Magnifying Lamp, Black","1676.25","-458.33","47","0.04","36.65","22.6","-0.2734"
"6583","46880","2010-07-03","2010-07-05","2010","7","2010-07","West","British Columbia","Corporate","Office Supplies","Paper","Standard Line� �While You Were Out� Hardbound Telephone Message Book","29.99","-8.88","1","0.07","21.98","8.32","-0.2961"
"6607","47011","2009-02-19","2009-02-21","2009","2","2009-02","West","British Columbia","Corporate","Office Supplies","Storage & Organization","X-Rack� File for Hanging Folders","373.13","-35.26","33","0.05","11.29","5.03","-0.0945"
"6637","47201","2009-12-28","2009-12-29","2009","12","2009-12","West","British Columbia","Corporate","Technology","Computer Peripherals","Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","99.55","-60.9","18","0.03","4.98","4.62","-0.6118"
"6663","47457","2009-06-03","2009-06-08","2009","6","2009-06","West","British Columbia","Corporate","Office Supplies","Storage & Organization","Fellowes Super Stor/Drawer� Files","8230.77","1577.02","50","0.05","161.55","19.99","0.1916"
"6679","47522","2012-10-23","2012-10-24","2012","10","2012-10","West","British Columbia","Corporate","Office Supplies","Envelopes","#10 White Business Envelopes,4 1/8 x 9 1/2","80.56","12.5","5","0.03","15.67","1.39","0.1552"
"6684","47553","2011-05-22","2011-05-23","2011","5","2011-05","West","British Columbia","Corporate","Furniture","Tables","Chromcraft Bull-Nose Wood Oval Conference Tables & Bases","20701.93","3918.54","49","0.08","550.98","45.7","0.1893"
"6688","47584","2010-07-27","2010-07-29","2010","7","2010-07","West","British Columbia","Home Office","Office Supplies","Labels","Avery 508","20.19","1.3","4","0.03","4.91","0.5","0.0644"
"6689","47584","2010-07-27","2010-07-28","2010","7","2010-07","West","British Columbia","Home Office","Office Supplies","Pens & Art Supplies","Newell 307","74.99","-8.95","43","0.08","1.82","0.83","-0.1193"
"6696","47683","2010-09-01","2010-09-08","2010","9","2010-09","West","British Columbia","Corporate","Office Supplies","Binders and Binder Accessories","Avery Reinforcements for Hole-Punch Pages","81.97","-148.8","38","0.05","1.98","4.77","-1.8153"
"6719","47872","2009-06-12","2009-06-14","2009","6","2009-06","West","British Columbia","Home Office","Office Supplies","Appliances","Bionaire Personal Warm Mist Humidifier/Vaporizer","1756.27","649.05","38","0.09","46.89","5.1","0.3696"
"6720","47872","2009-06-12","2009-06-13","2009","6","2009-06","West","British Columbia","Home Office","Furniture","Office Furnishings","G.E. Longer-Life Indoor Recessed Floodlight Bulbs","345.58","-38.04","50","0.05","6.64","4.95","-0.1101"
"6723","47877","2009-08-28","2009-08-31","2009","8","2009-08","West","British Columbia","Home Office","Office Supplies","Scissors, Rulers and Trimmers","Fiskars 8"" Scissors, 2/Pack","273.36","32.25","16","0.04","17.24","3.26","0.118"
"6724","47877","2009-08-28","2009-08-30","2009","8","2009-08","West","British Columbia","Home Office","Furniture","Tables","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","3240.73","-691.31","19","0.07","218.75","69.64","-0.2133"
"6725","47877","2009-08-28","2009-08-30","2009","8","2009-08","West","British Columbia","Home Office","Furniture","Tables","Hon 2111 Invitation� Series Corner Table","8058.96","-1621.38","49","0.08","209.37","69","-0.2012"
"6726","47879","2012-01-11","2012-01-12","2012","1","2012-01","West","British Columbia","Corporate","Office Supplies","Paper","Black Print Carbonless Snap-Off� Rapid Letter, 8 1/2"" x 7""","172.54","44.23","19","0.08","9.11","2.15","0.2563"
"6730","47910","2009-08-15","2009-08-16","2009","8","2009-08","West","British Columbia","Home Office","Office Supplies","Storage & Organization","Hot File� 7-Pocket, Floor Stand","5290.57","1389.18","30","0.08","178.47","19.99","0.2626"
"6739","47972","2010-10-11","2010-10-13","2010","10","2010-10","West","British Columbia","Corporate","Office Supplies","Storage & Organization","Economy Rollaway Files","7685.62","1952.15","46","0.02","165.2","19.99","0.254"
"6765","48192","2009-12-16","2009-12-17","2009","12","2009-12","West","British Columbia","Consumer","Furniture","Bookcases","Sauder Forest Hills Library, Woodland Oak Finish","2277.67","-173.96","15","0","140.98","36.09","-0.0764"
"6780","48288","2011-07-22","2011-07-24","2011","7","2011-07","West","British Columbia","Consumer","Furniture","Bookcases","O'Sullivan Elevations Bookcase, Cherry Finish","3308.28","-581.59","25","0.08","130.98","54.74","-0.1758"
"6781","48293","2012-04-09","2012-04-10","2012","4","2012-04","West","British Columbia","Corporate","Office Supplies","Envelopes","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","370.6","160.72","47","0.03","7.64","1.39","0.4337"
"6782","48294","2010-05-26","2010-05-26","2010","5","2010-05","West","British Columbia","Home Office","Office Supplies","Appliances","Kensington 6 Outlet MasterPiece� HOMEOFFICE Power Control Center","4072.01","1675.98","43","0.01","90.24","0.99","0.4116"
"6785","48322","2012-03-04","2012-03-05","2012","3","2012-03","West","British Columbia","Consumer","Office Supplies","Pens & Art Supplies","Newell 338","41.37","1.82","14","0.05","2.94","0.7","0.044"
"6787","48353","2012-12-15","2012-12-17","2012","12","2012-12","West","British Columbia","Corporate","Office Supplies","Pens & Art Supplies","Avery Hi-Liter Pen Style Six-Color Fluorescent Set","71.22","20.43","18","0.04","3.85","0.7","0.2869"
"6794","48420","2009-10-11","2009-10-13","2009","10","2009-10","West","British Columbia","Corporate","Furniture","Office Furnishings","Executive Impressions 13"" Clairmont Wall Clock","863.26","229.6","46","0.09","19.23","6.15","0.266"
"6814","48512","2011-08-03","2011-08-04","2011","8","2011-08","West","British Columbia","Consumer","Office Supplies","Paper","Xerox 1949","238.79","-83.78","48","0.04","4.98","4.72","-0.3509"
"6815","48512","2011-08-03","2011-08-03","2011","8","2011-08","West","British Columbia","Consumer","Office Supplies","Pens & Art Supplies","Prang Colored Pencils","148.26","49.04","47","0.04","2.94","0.81","0.3308"
"6828","48641","2011-12-05","2011-12-06","2011","12","2011-12","West","British Columbia","Small Business","Office Supplies","Paper","Rediform S.O.S. Phone Message Books","66.83","23.16","13","0","4.98","0.8","0.3466"
"6836","48672","2012-12-26","2012-12-26","2012","12","2012-12","West","British Columbia","Small Business","Office Supplies","Rubber Bands","Advantus Push Pins, Aluminum Head","255.7","-35.74","43","0","5.81","3.37","-0.1398"
"6841","48709","2011-08-28","2011-08-30","2011","8","2011-08","West","British Columbia","Corporate","Office Supplies","Pens & Art Supplies","Binney & Smith inkTank� Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box","47.12","-47.01","17","0.01","2.52","4.28","-0.9977"
"6855","48832","2010-05-05","2010-05-05","2010","5","2010-05","West","British Columbia","Small Business","Furniture","Chairs & Chairmats","Office Star - Task Chair with Contemporary Loop Arms","4480.89","195.04","48","0.02","90.98","30","0.0435"
"6856","48836","2009-02-14","2009-02-16","2009","2","2009-02","West","British Columbia","Home Office","Furniture","Tables","Bretford CR4500 Series Slim Rectangular Table","2651.21","-93.85","8","0.09","348.21","40.19","-0.0354"
"6870","48935","2010-01-07","2010-01-09","2010","1","2010-01","West","British Columbia","Consumer","Office Supplies","Labels","Avery 508","106.2","48.76","21","0","4.91","0.5","0.4591"
"6877","49026","2011-03-07","2011-03-12","2011","3","2011-03","West","British Columbia","Corporate","Office Supplies","Pens & Art Supplies","Boston 16765 Mini Stand Up Battery Pencil Sharpener","411.75","-182.87","36","0.05","11.66","8.99","-0.4441"
"6987","49925","2010-01-22","2010-01-23","2010","1","2010-01","West","British Columbia","Corporate","Office Supplies","Pens & Art Supplies","Newell 346","3.41","-1.78","1","0.06","2.88","0.7","-0.522"
"7055","50337","2009-04-16","2009-04-17","2009","4","2009-04","West","British Columbia","Consumer","Office Supplies","Binders and Binder Accessories","Wilson Jones Suede Grain Vinyl Binders","122.99","21.48","37","0","2.78","1.49","0.1746"
"7056","50337","2009-04-16","2009-04-18","2009","4","2009-04","West","British Columbia","Consumer","Technology","Office Machines","Epson DFX-8500 Dot Matrix Printer","14734.71","-3798.01","6","0.1","2550.14","29.7","-0.2578"
"7062","50403","2012-05-12","2012-05-14","2012","5","2012-05","West","British Columbia","Corporate","Office Supplies","Binders and Binder Accessories","Wilson Jones Hanging View Binder, White, 1""","264.92","-97.06","38","0.05","7.1","6.05","-0.3664"
"7095","50656","2009-10-25","2009-10-27","2009","10","2009-10","West","British Columbia","Consumer","Office Supplies","Appliances","Eureka Sanitaire � Multi-Pro Heavy-Duty Upright, Disposable Bags","194.2","-139.13","42","0","4.37","5.15","-0.7164"
"7096","50656","2009-10-25","2009-10-26","2009","10","2009-10","West","British Columbia","Consumer","Furniture","Chairs & Chairmats","Global Troy� Executive Leather Low-Back Tilter","16451.33","5325.14","31","0.01","500.98","56","0.3237"
"7097","50656","2009-10-25","2009-10-25","2009","10","2009-10","West","British Columbia","Consumer","Furniture","Office Furnishings","DAX Copper Panel Document Frame, 5 x 7 Size","485.97","48.6","39","0.02","12.58","5.16","0.1"
"7098","50656","2009-10-25","2009-10-26","2009","10","2009-10","West","British Columbia","Consumer","Furniture","Office Furnishings","Deflect-O� Glasstique� Clear Desk Accessories","109.71","-20.95","15","0.1","7.7","3.68","-0.191"
"7141","50950","2012-12-30","2012-12-30","2012","12","2012-12","West","British Columbia","Corporate","Furniture","Chairs & Chairmats","Novimex Fabric Task Chair","391.12","-166.96","6","0.06","60.98","30","-0.4269"
"7142","50950","2012-12-30","2012-12-30","2012","12","2012-12","West","British Columbia","Corporate","Office Supplies","Storage & Organization","Tenex Personal Project File with Scoop Front Design, Black","448.1","-15.07","35","0.1","13.48","4.51","-0.0336"
"7143","50977","2012-06-11","2012-06-11","2012","6","2012-06","West","British Columbia","Consumer","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Perforations","34.09","-19.9","1","0.05","18.97","9.03","-0.5837"
"7151","51011","2010-06-06","2010-06-08","2010","6","2010-06","West","British Columbia","Consumer","Technology","Telephones and Communication","T39m","5144.87","1435.83","41","0.09","155.99","3.9","0.2791"
"7169","51171","2010-06-21","2010-06-23","2010","6","2010-06","West","British Columbia","Small Business","Office Supplies","Binders and Binder Accessories","Avery Flip-Chart Easel Binder, Black","783.48","-73.4","34","0.01","22.38","15.1","-0.0937"
"7186","51267","2012-05-03","2012-05-08","2012","5","2012-05","West","British Columbia","Home Office","Furniture","Bookcases","Bush Westfield Collection Bookcases, Fully Assembled","4394.78","-335.77","46","0.08","100.98","35.84","-0.0764"
"7200","51362","2010-02-22","2010-02-24","2010","2","2010-02","West","British Columbia","Corporate","Technology","Computer Peripherals","Microsoft Multimedia Keyboard","1501.8","112.78","47","0.02","30.97","4","0.0751"
"7214","51489","2012-03-03","2012-03-05","2012","3","2012-03","West","British Columbia","Corporate","Furniture","Office Furnishings","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","4846.68","820.94","42","0.04","110.98","13.99","0.1694"
"7215","51489","2012-03-03","2012-03-05","2012","3","2012-03","West","British Columbia","Corporate","Office Supplies","Paper","Xerox 1961","32.69","-24.43","5","0","4.98","7.54","-0.7473"
"7216","51489","2012-03-03","2012-03-03","2012","3","2012-03","West","British Columbia","Corporate","Office Supplies","Rubber Bands","Colored Push Pins","38.88","-18.57","22","0.09","1.81","1.56","-0.4776"
"7217","51493","2011-07-06","2011-07-08","2011","7","2011-07","West","British Columbia","Corporate","Office Supplies","Paper","Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book","286.26","8.34","31","0.01","8.56","5.16","0.0291"
"7283","51969","2011-09-04","2011-09-04","2011","9","2011-09","West","British Columbia","Consumer","Office Supplies","Paper","Xerox 1881","196.98","-5.76","16","0.04","12.28","6.47","-0.0292"
"7284","51969","2011-09-04","2011-09-07","2011","9","2011-09","West","British Columbia","Consumer","Technology","Telephones and Communication","6120","1756.7","164.97","33","0.1","65.99","8.8","0.0939"
"7292","52003","2012-02-18","2012-02-25","2012","2","2012-02","West","British Columbia","Consumer","Furniture","Tables","Bush Advantage Collection� Round Conference Table","1884.21","-776.72","11","0.04","212.6","110.2","-0.4122"
"7293","52003","2012-02-18","2012-02-18","2012","2","2012-02","West","British Columbia","Consumer","Technology","Telephones and Communication","Accessory36","93.34","-300.39","2","0.1","55.99","5","-3.2183"
"7323","52196","2010-01-30","2010-01-31","2010","1","2010-01","West","British Columbia","Corporate","Office Supplies","Labels","Avery 481","3.85","-1.36","1","0.08","3.08","0.99","-0.3532"
"7324","52196","2010-01-30","2010-02-01","2010","1","2010-01","West","British Columbia","Corporate","Technology","Telephones and Communication","StarTAC Series","547","-97.2","10","0.08","65.99","3.9","-0.1777"
"7340","52292","2010-10-03","2010-10-04","2010","10","2010-10","West","British Columbia","Home Office","Furniture","Chairs & Chairmats","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum","2379.15","-261.77","18","0.06","130.98","30","-0.11"
